dataset,index,layer,learning_rate,optimizer,token_length,match,inversion_time,timesteps,times
token_length_filtered_dataset.csv,5,3,1.0,SGD,20,True,4.064302444458008,8_19_15_10_27_32_17_6_19_30_35_26_24_25_11_30_18_15_21_10,0.08_0.19_0.15_0.10_0.27_0.32_0.17_0.06_0.20_0.31_0.36_0.27_0.25_0.26_0.11_0.30_0.18_0.16_0.21_0.10
token_length_filtered_dataset.csv,6,3,1.0,SGD,20,True,4.2793896198272705,18_20_25_10_39_8_28_19_19_6_25_22_28_26_14_23_24_33_28_6,0.18_0.20_0.25_0.10_0.39_0.08_0.28_0.19_0.19_0.06_0.26_0.22_0.29_0.27_0.14_0.24_0.25_0.34_0.29_0.06
token_length_filtered_dataset.csv,7,3,1.0,SGD,20,True,97.19091439247131,4_22_26_21_10_7_28_7_3_13_23_19_15_33_48_22_15_29_8632_10,0.04_0.22_0.26_0.21_0.10_0.07_0.29_0.07_0.03_0.13_0.24_0.20_0.15_0.34_0.50_0.22_0.16_0.30_93.54_0.12
token_length_filtered_dataset.csv,8,3,1.0,SGD,20,True,5.1089324951171875,5_15_19_4_11_30_9_6_63_32_15_29_23_37_29_22_31_44_14_11,0.05_0.17_0.22_0.05_0.13_0.34_0.10_0.07_0.71_0.36_0.17_0.33_0.26_0.42_0.33_0.25_0.35_0.51_0.16_0.12
token_length_filtered_dataset.csv,9,3,1.0,SGD,20,True,3.9944353103637695,8_20_19_31_6_4_47_23_33_6_12_11_3_10_30_22_15_10_32_10,0.09_0.23_0.21_0.35_0.07_0.04_0.54_0.26_0.38_0.07_0.14_0.12_0.03_0.11_0.34_0.25_0.17_0.11_0.37_0.11
token_length_filtered_dataset.csv,0,4,1.0,SGD,20,True,9.757582664489746,20_46_31_29_50_62_27_39_25_24_34_48_121_30_59_22_31_53_43_22,0.23_0.55_0.37_0.35_0.60_0.74_0.32_0.47_0.30_0.29_0.40_0.57_1.46_0.36_0.71_0.26_0.37_0.64_0.52_0.27
token_length_filtered_dataset.csv,1,4,1.0,SGD,20,True,11.373044729232788,38_13_22_51_102_141_30_12_17_44_73_27_52_86_107_30_46_34_24_13,0.44_0.15_0.26_0.60_1.20_1.66_0.35_0.14_0.20_0.52_0.86_0.32_0.62_1.03_1.27_0.36_0.55_0.41_0.29_0.16
token_length_filtered_dataset.csv,2,4,1.0,SGD,20,True,10.811856985092163,38_18_36_44_68_50_70_35_33_56_10_60_59_42_53_18_27_155_25_14,0.43_0.21_0.42_0.52_0.80_0.59_0.83_0.41_0.39_0.66_0.12_0.71_0.70_0.50_0.63_0.21_0.32_1.87_0.30_0.17
token_length_filtered_dataset.csv,3,4,1.0,SGD,20,True,9.263004302978516,7_90_51_5_13_54_26_70_12_18_35_54_59_48_105_6_12_46_51_16,0.08_1.07_0.61_0.06_0.15_0.63_0.31_0.82_0.14_0.21_0.41_0.63_0.70_0.57_1.25_0.07_0.15_0.56_0.62_0.20
token_length_filtered_dataset.csv,4,4,1.0,SGD,20,True,11.740180492401123,7_13_45_34_19_55_28_75_68_65_58_78_56_9_14_149_43_7_122_16,0.08_0.16_0.53_0.40_0.23_0.65_0.33_0.89_0.81_0.81_0.70_0.94_0.67_0.11_0.17_1.80_0.52_0.08_1.56_0.29
token_length_filtered_dataset.csv,5,4,1.0,SGD,20,True,9.47216796875,18_45_26_20_44_65_26_9_40_59_56_64_29_48_29_51_46_30_37_17,0.21_0.55_0.32_0.25_0.55_0.81_0.33_0.11_0.50_0.74_0.70_0.80_0.36_0.60_0.36_0.64_0.58_0.38_0.47_0.22
token_length_filtered_dataset.csv,6,4,1.0,SGD,20,True,11.4561607837677,38_34_50_20_77_12_56_72_47_9_53_49_72_60_32_39_58_67_58_18,0.47_0.42_0.62_0.25_0.96_0.15_0.70_0.90_0.58_0.11_0.66_0.61_0.89_0.75_0.40_0.48_0.73_0.84_0.73_0.22
token_length_filtered_dataset.csv,7,4,1.0,SGD,20,True,148.22605848312378,9_35_49_42_23_11_55_12_4_17_23_42_26_62_200_39_32_49_11126_20,0.11_0.43_0.60_0.52_0.28_0.14_0.68_0.15_0.05_0.21_0.28_0.52_0.32_0.79_2.48_0.48_0.40_0.61_138.91_0.25
token_length_filtered_dataset.csv,8,4,1.0,SGD,20,True,12.670960187911987,7_63_37_5_14_56_24_10_237_71_25_48_45_107_50_41_59_88_30_21,0.08_0.77_0.45_0.06_0.17_0.68_0.29_0.12_2.88_0.86_0.31_0.59_0.55_1.31_0.61_0.50_0.73_1.07_0.37_0.26
token_length_filtered_dataset.csv,9,4,1.0,SGD,20,True,8.848569631576538,12_149_32_58_7_7_88_42_70_9_16_15_4_18_42_31_35_15_52_22,0.14_1.81_0.39_0.71_0.08_0.08_1.07_0.51_0.86_0.11_0.19_0.18_0.05_0.22_0.51_0.38_0.43_0.18_0.64_0.28
token_length_filtered_dataset.csv,0,5,1.0,SGD,20,True,15.890034914016724,35_43_70_38_93_117_31_69_45_28_40_83_122_34_67_40_66_102_80_37,0.44_0.55_0.89_0.48_1.19_1.50_0.40_0.88_0.58_0.36_0.51_1.06_1.55_0.43_0.85_0.50_0.86_1.33_1.04_0.48
token_length_filtered_dataset.csv,1,5,1.0,SGD,20,True,20.577040910720825,53_20_26_68_141_284_47_16_18_64_121_61_94_225_102_71_73_62_45_17,0.66_0.25_0.33_0.87_1.81_3.64_0.60_0.20_0.23_0.82_1.56_0.78_1.20_2.87_1.30_0.90_0.95_0.81_0.59_0.22
token_length_filtered_dataset.csv,2,5,1.0,SGD,20,True,18.03679084777832,53_23_62_67_75_49_93_66_42_120_23_132_100_60_63_61_41_216_41_18,0.66_0.30_0.79_0.85_0.95_0.63_1.19_0.85_0.55_1.54_0.29_1.68_1.28_0.76_0.80_0.79_0.54_2.83_0.54_0.23
token_length_filtered_dataset.csv,3,5,1.0,SGD,20,True,14.987596035003662,8_102_146_10_29_91_58_92_17_30_50_70_92_72_122_11_17_58_61_35,0.10_1.30_1.85_0.13_0.37_1.17_0.74_1.16_0.22_0.38_0.64_0.90_1.18_0.92_1.56_0.14_0.22_0.76_0.80_0.46
token_length_filtered_dataset.csv,4,5,1.0,SGD,20,True,21.311684131622314,8_17_83_50_17_116_50_167_133_146_79_98_81_12_17_355_59_9_124_46,0.10_0.21_1.05_0.63_0.21_1.48_0.64_2.13_1.70_1.86_1.00_1.26_1.03_0.15_0.22_4.53_0.78_0.12_1.62_0.60
token_length_filtered_dataset.csv,5,5,1.0,SGD,20,True,17.34706735610962,36_57_47_39_79_126_43_13_74_108_67_97_67_78_47_73_123_54_65_37,0.45_0.73_0.61_0.50_1.02_1.64_0.56_0.17_0.96_1.41_0.87_1.27_0.87_1.02_0.61_0.94_1.63_0.72_0.87_0.50
token_length_filtered_dataset.csv,6,5,1.0,SGD,20,True,20.535436153411865,53_72_84_23_93_23_115_117_68_12_112_87_96_150_65_91_93_115_87_22,0.67_0.93_1.08_0.30_1.20_0.30_1.50_1.54_0.89_0.16_1.45_1.13_1.25_1.95_0.84_1.19_1.23_1.51_1.14_0.29
token_length_filtered_dataset.csv,7,5,1.0,SGD,20,True,179.92823886871338,18_57_84_52_37_17_108_19_6_21_29_48_34_112_256_66_54_80_12628_33,0.23_0.73_1.07_0.66_0.47_0.22_1.38_0.25_0.08_0.27_0.37_0.61_0.44_1.46_3.31_0.84_0.71_1.05_165.36_0.43
token_length_filtered_dataset.csv,8,5,1.0,SGD,20,True,23.70554232597351,8_70_123_8_19_65_36_18_458_148_44_68_80_191_57_124_121_104_42_50,0.10_0.90_1.59_0.10_0.24_0.82_0.46_0.23_5.90_1.90_0.56_0.87_1.03_2.46_0.74_1.61_1.61_1.37_0.55_0.66
token_length_filtered_dataset.csv,9,5,1.0,SGD,20,True,15.259339570999146,28_96_48_152_10_12_217_67_144_13_26_30_5_20_61_46_69_24_80_36,0.35_1.23_0.62_1.95_0.13_0.16_2.79_0.86_1.84_0.17_0.33_0.38_0.06_0.26_0.78_0.60_0.91_0.32_1.05_0.48
token_length_filtered_dataset.csv,0,6,1.0,SGD,20,True,20.677194356918335,50_48_69_55_154_78_35_72_48_74_49_95_156_41_97_63_79_90_111_51,0.66_0.66_0.93_0.75_2.11_1.07_0.47_0.97_0.65_1.01_0.67_1.30_2.10_0.56_1.32_0.85_1.10_1.25_1.55_0.72
token_length_filtered_dataset.csv,1,6,1.0,SGD,20,True,26.71218752861023,65_25_46_98_128_316_62_30_19_108_132_92_72_202_129_66_147_121_64_23,0.87_0.34_0.63_1.35_1.76_4.32_0.85_0.41_0.26_1.49_1.81_1.26_0.99_2.77_1.77_0.91_2.06_1.68_0.88_0.32
token_length_filtered_dataset.csv,2,6,1.0,SGD,20,True,28.18927788734436,65_31_106_112_92_46_150_78_58_139_24_259_138_101_125_67_39_347_70_22,0.86_0.42_1.44_1.53_1.26_0.63_2.07_1.07_0.78_1.88_0.32_3.51_1.87_1.37_1.70_0.91_0.54_4.77_0.97_0.30
token_length_filtered_dataset.csv,3,6,1.0,SGD,20,True,21.586130380630493,11_87_228_11_43_90_66_123_21_34_58_82_87_142_236_15_18_118_84_38,0.14_1.19_3.09_0.15_0.57_1.21_0.89_1.66_0.28_0.46_0.80_1.11_1.17_1.91_3.21_0.21_0.25_1.61_1.15_0.52
token_length_filtered_dataset.csv,4,6,1.0,SGD,20,True,34.778728723526,11_23_172_77_22_189_97_191_122_221_128_85_120_15_22_838_73_13_104_40,0.14_0.31_2.32_1.04_0.30_2.56_1.32_2.57_1.66_3.02_1.73_1.15_1.63_0.21_0.30_11.36_1.00_0.18_1.42_0.55
token_length_filtered_dataset.csv,5,6,1.0,SGD,20,True,23.179584741592407,53_100_84_52_90_87_75_18_86_118_65_126_75_110_52_65_171_86_133_59,0.70_1.35_1.13_0.70_1.20_1.16_1.02_0.24_1.19_1.61_0.88_1.71_1.02_1.50_0.71_0.89_2.35_1.17_1.83_0.81
token_length_filtered_dataset.csv,6,6,1.0,SGD,20,True,26.09448790550232,65_85_136_41_124_22_103_149_109_15_127_115_102_166_94_75_123_109_132_30,0.85_1.16_1.83_0.55_1.68_0.30_1.39_2.02_1.49_0.21_1.73_1.57_1.39_2.27_1.27_1.00_1.68_1.50_1.82_0.41
token_length_filtered_dataset.csv,7,6,1.0,SGD,20,True,215.41112065315247,23_93_98_78_55_25_162_23_6_34_45_64_59_110_375_100_73_117_13910_44,0.30_1.27_1.33_1.05_0.74_0.34_2.21_0.32_0.08_0.46_0.62_0.87_0.81_1.50_5.12_1.35_1.01_1.63_193.80_0.61
token_length_filtered_dataset.csv,8,6,1.0,SGD,20,True,34.98096942901611,11_97_146_10_21_127_35_27_485_170_69_98_100_500_102_107_137_173_61_46,0.15_1.33_2.01_0.14_0.29_1.74_0.48_0.37_6.74_2.35_0.95_1.36_1.40_6.92_1.41_1.48_1.91_2.43_0.86_0.65
token_length_filtered_dataset.csv,9,6,1.0,SGD,20,True,21.774693727493286,39_248_61_128_12_11_236_70_227_16_42_42_8_21_72_71_98_26_111_39,0.53_3.43_0.84_1.76_0.16_0.15_3.25_0.97_3.14_0.22_0.58_0.58_0.11_0.29_0.99_0.96_1.36_0.36_1.54_0.54
token_length_filtered_dataset.csv,0,7,1.0,SGD,20,True,29.760589838027954,44_47_60_111_245_100_50_115_61_165_74_136_160_49_160_78_84_134_153_48,0.61_0.67_0.87_1.60_3.52_1.43_0.72_1.64_0.87_2.36_1.05_1.94_2.30_0.70_2.30_1.12_1.21_1.93_2.22_0.70
token_length_filtered_dataset.csv,1,7,1.0,SGD,20,True,36.81586790084839,77_52_46_94_275_419_81_35_22_131_160_105_87_236_172_91_167_188_94_24,1.07_0.75_0.66_1.35_3.93_6.05_1.17_0.50_0.32_1.89_2.30_1.52_1.26_3.42_2.48_1.31_2.42_2.72_1.36_0.35
token_length_filtered_dataset.csv,2,7,1.0,SGD,20,True,41.985475063323975,77_31_110_113_152_61_188_112_80_155_38_436_323_123_205_67_59_457_92_23,1.06_0.44_1.58_1.62_2.17_0.87_2.72_1.62_1.14_2.23_0.54_6.29_4.69_1.78_2.98_0.97_0.86_6.73_1.35_0.34
token_length_filtered_dataset.csv,3,7,1.0,SGD,20,True,30.35527777671814,14_150_216_18_50_90_92_121_23_42_167_146_187_159_331_24_23_88_107_49,0.20_2.15_3.10_0.26_0.72_1.31_1.34_1.75_0.33_0.61_2.42_2.11_2.70_2.31_4.79_0.35_0.34_1.29_1.57_0.72
token_length_filtered_dataset.csv,4,7,1.0,SGD,20,True,65.07120037078857,14_25_263_107_24_274_169_280_202_663_189_100_160_29_28_804_81_17_997_62,0.20_0.36_3.80_1.54_0.35_3.97_2.43_4.05_2.92_9.61_2.73_1.44_2.33_0.42_0.40_11.59_1.19_0.25_14.57_0.90
token_length_filtered_dataset.csv,5,7,1.0,SGD,20,True,33.84044170379639,73_104_71_67_162_111_99_30_135_161_80_263_126_144_92_88_172_98_176_99,1.02_1.50_1.01_0.96_2.32_1.60_1.43_0.43_1.94_2.30_1.15_3.78_1.82_2.08_1.32_1.26_2.49_1.42_2.55_1.44
token_length_filtered_dataset.csv,6,7,1.0,SGD,20,True,37.36095380783081,77_139_302_48_111_44_94_273_208_23_150_109_100_176_116_62_220_182_127_37,1.07_1.99_4.30_0.68_1.58_0.64_1.36_3.94_3.01_0.33_2.15_1.57_1.43_2.53_1.67_0.89_3.19_2.64_1.85_0.55
token_length_filtered_dataset.csv,7,7,1.0,SGD,20,True,340.36266112327576,23_158_192_169_85_35_253_39_9_27_66_74_59_180_499_130_111_138_21571_71,0.32_2.29_2.75_2.43_1.23_0.51_3.65_0.56_0.13_0.39_0.95_1.07_0.85_2.61_7.22_1.87_1.62_2.02_306.88_1.01
token_length_filtered_dataset.csv,8,7,1.0,SGD,20,True,47.252259731292725,14_175_198_19_30_95_46_51_643_299_84_133_138_367_162_105_258_392_98_77,0.19_2.40_2.72_0.26_0.41_1.31_0.64_0.71_8.94_4.14_1.17_1.84_1.93_5.14_2.26_1.47_3.66_5.56_1.39_1.09
token_length_filtered_dataset.csv,9,7,1.0,SGD,20,True,33.89510130882263,42_455_113_210_11_18_316_119_472_33_47_55_9_24_93_86_89_35_166_52,0.56_6.28_1.57_2.91_0.15_0.25_4.37_1.63_6.52_0.46_0.65_0.76_0.13_0.33_1.29_1.19_1.25_0.50_2.35_0.73
token_length_filtered_dataset.csv,0,8,1.0,SGD,20,True,10.361189126968384,7_53_7_119_5_13_22_3_6_156_12_18_55_18_10_137_8_50_16_7,0.10_0.76_0.10_1.71_0.07_0.19_0.32_0.04_0.09_2.24_0.17_0.26_0.79_0.26_0.14_1.96_0.12_0.72_0.23_0.10
token_length_filtered_dataset.csv,1,8,1.0,SGD,20,True,24.010679006576538,12_10_8_16_112_15_8_5_4_17_15_1031_257_11_32_8_30_73_3_6,0.16_0.14_0.11_0.23_1.60_0.21_0.11_0.07_0.06_0.24_0.21_14.77_3.70_0.16_0.46_0.12_0.44_1.07_0.04_0.09
token_length_filtered_dataset.csv,2,8,1.0,SGD,20,True,33.32437705993652,12_2_14_32_9_15_69_3_33_28_18_26_151_46_48_11_25_1689_43_5,0.16_0.03_0.20_0.46_0.13_0.21_0.99_0.04_0.48_0.40_0.26_0.38_2.19_0.66_0.69_0.16_0.37_24.79_0.64_0.07
token_length_filtered_dataset.csv,3,8,1.0,SGD,20,True,12.4272301197052,5_17_108_61_19_19_9_9_4_8_324_91_8_80_13_34_4_4_24_11,0.07_0.25_1.56_0.89_0.28_0.28_0.13_0.13_0.06_0.12_4.73_1.33_0.12_1.17_0.19_0.49_0.06_0.06_0.36_0.16
token_length_filtered_dataset.csv,4,8,1.0,SGD,20,True,20.05072021484375,5_25_89_65_5_21_9_31_22_233_205_11_10_42_8_125_6_101_348_6,0.07_0.36_1.30_0.95_0.07_0.31_0.13_0.45_0.32_3.41_3.00_0.16_0.15_0.62_0.12_1.83_0.09_1.49_5.14_0.09
token_length_filtered_dataset.csv,5,8,1.0,SGD,20,True,11.566028118133545,8_32_115_131_16_20_8_20_78_8_10_21_8_11_13_32_30_149_81_6,0.11_0.46_1.66_1.89_0.23_0.28_0.11_0.29_1.11_0.11_0.14_0.30_0.12_0.16_0.19_0.46_0.44_2.20_1.20_0.09
